weeks,Season_x,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,Season_y,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
7,2016,2929,T.West,RB,BAL,a,NYJ,1.0,6900.0,2016,2016102306,10/23/16,00-0031375,0,0,0,0,0,0,0,8,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,9.58
7,2016,3552,M.Jones,RB,WAS,a,DET,0.7,6700.0,2016,2016102302,10/23/16,00-0031939,0,0,0,0,0,0,0,10,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,1,1,RB,10.51
7,2016,5490,J.Richard,RB,OAK,a,JAC,0.6,5100.0,2016,2016102303,10/23/16,00-0033025,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.18
7,2016,5509,D.Jackson,RB,GB,h,CHI,0.6,4500.0,2016,2016102000,10/20/16,00-0032636,0,0,0,0,0,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.94
7,2016,2863,B.Rainey,RB,NYG,a,STL,0.4,4900.0,2016,2016102300,10/23/16,00-0029384,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,5.78
7,2016,5445,D.Henry,RB,TEN,h,IND,0.3,5200.0,2016,2016102308,10/23/16,00-0032764,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,4.2
7,2016,2629,J.Charles,RB,KC,h,NO,0.0,6800.0,2016,2016102304,10/23/16,00-0026213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,RB,8.64
7,2016,5091,A.Green,WR,CIN,h,CLE,26.9,8500.0,2016,2016102301,10/23/16,00-0027942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,169,1,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.44
7,2016,5253,M.Evans,WR,TB,a,SF,25.6,8000.0,2016,2016102310,10/23/16,00-0031408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,96,2,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.51
7,2016,5125,R.Cobb,WR,GB,h,CHI,23.1,6700.0,2016,2016102000,10/20/16,00-0028002,0,0,0,0,0,0,0,5,21,0,14,0,0,0,11,95,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.93
7,2016,5151,T.Hilton,WR,IND,a,TEN,22.8,7800.0,2016,2016102308,10/23/16,00-0029608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,133,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.87
7,2016,5089,J.Jones,WR,ATL,h,SD,21.9,9200.0,2016,2016102309,10/23/16,00-0027944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,174,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,13.63
7,2016,3872,M.Crabtree,WR,OAK,a,JAC,19.6,7200.0,2016,2016102303,10/23/16,00-0026986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,96,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.44
7,2016,5199,T.Austin,WR,STL,h,NYG,17.7,5800.0,2016,2016102300,10/23/16,00-0030525,0,0,0,0,0,0,0,1,10,0,10,0,0,0,10,57,1,10,10,0,0,0,0,0,0,0,3,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,0,0,1,WR,6.56
7,2016,5432,Ty.Williams,WR,SD,a,ATL,17.5,6100.0,2016,2016102309,10/23/16,00-0032160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.11
7,2016,3809,M.Wallace,WR,BAL,a,NYJ,17.0,6900.0,2016,2016102306,10/23/16,00-0026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.03
7,2016,3946,B.LaFell,WR,CIN,h,CLE,16.3,5700.0,2016,2016102301,10/23/16,00-0027681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,1,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.24
7,2016,3474,A.Brown,WR,PIT,h,NE,15.4,9000.0,2016,2016102311,10/23/16,00-0027793,0,0,0,0,0,0,0,1,13,0,13,0,0,0,7,106,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.25
7,2016,5255,B.Cooks,WR,NO,a,KC,15.3,7700.0,2016,2016102304,10/23/16,00-0031236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,58,1,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.01
7,2016,5420,Q.Enunwa,WR,NYJ,h,BAL,14.3,6000.0,2016,2016102306,10/23/16,00-0031023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,1,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.35
7,2016,5410,J.Crowder,WR,WAS,a,DET,14.3,6200.0,2016,2016102302,10/23/16,00-0031941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,108,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.99
7,2016,5287,W.Snead,WR,NO,a,KC,13.2,6800.0,2016,2016102304,10/23/16,00-0030663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.2
7,2016,3997,D.Thomas,WR,DEN,h,HOU,13.0,7300.0,2016,2016102400,10/24/16,00-0027874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.94
7,2016,5335,J.Landry,WR,MIA,h,BUF,12.3,7000.0,2016,2016102305,10/23/16,00-0031382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,0,26,0,1,1,1,2,0,2,0,2,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.26
7,2016,3995,G.Tate,WR,DET,h,WAS,12.3,6600.0,2016,2016102302,10/23/16,00-0027891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.77
7,2016,3501,L.Fitzgerald,WR,ARI,h,SEA,11.5,7100.0,2016,2016102312,10/23/16,00-0022921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.74
7,2016,5168,M.Jones,WR,DET,h,WAS,11.4,7700.0,2016,2016102302,10/23/16,00-0029293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.4
7,2016,3983,E.Sanders,WR,DEN,h,HOU,10.6,6700.0,2016,2016102400,10/24/16,00-0027685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.32
7,2016,3423,A.Boldin,WR,DET,h,WAS,10.3,5900.0,2016,2016102302,10/23/16,00-0022084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.49
7,2016,5136,D.Baldwin,WR,SEA,a,ARI,9.9,7100.0,2016,2016102312,10/23/16,00-0028434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.97
7,2016,3826,J.Edelman,WR,NE,a,PIT,8.5,6900.0,2016,2016102311,10/23/16,00-0027150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,60,0,11,0,0,0,0,0,0,0,0,2,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,WR,8.81
7,2016,5173,T.Benjamin,WR,SD,a,ATL,7.4,6100.0,2016,2016102309,10/23/16,00-0029269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.11
7,2016,5341,A.Hurns,WR,JAC,h,OAK,6.5,6000.0,2016,2016102303,10/23/16,00-0030821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.1
7,2016,5206,D.Hopkins,WR,HOU,a,DEN,6.1,7900.0,2016,2016102400,10/24/16,00-0030564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.27
7,2016,3830,J.Maclin,WR,KC,h,NO,6.0,6800.0,2016,2016102304,10/23/16,00-0026995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.25
7,2016,3770,D.Jackson,WR,WAS,a,DET,6.0,6500.0,2016,2016102302,10/23/16,00-0026189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.77
7,2016,3824,K.Britt,WR,STL,h,NYG,5.8,6200.0,2016,2016102300,10/23/16,00-0027006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.2
7,2016,5456,S.Shepard,WR,NYG,a,STL,5.7,6400.0,2016,2016102300,10/23/16,00-0032385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.82
7,2016,5182,R.Matthews,WR,TEN,h,IND,5.7,5600.0,2016,2016102308,10/23/16,00-0029580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.15
7,2016,3627,B.Marshall,WR,NYJ,h,BAL,5.4,7400.0,2016,2016102306,10/23/16,00-0024334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,WR,10.19
7,2016,5376,A.Cooper,WR,OAK,a,JAC,4.9,7900.0,2016,2016102303,10/23/16,00-0031544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.51
7,2016,5153,A.Jeffery,WR,CHI,a,GB,4.8,7300.0,2016,2016102000,10/20/16,00-0029137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,9.66
7,2016,5454,W.Fuller,WR,HOU,a,DEN,4.2,6800.0,2016,2016102400,10/24/16,00-0033127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,13,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.93
7,2016,5380,D.Parker,WR,MIA,h,BUF,3.5,6200.0,2016,2016102305,10/23/16,00-0031547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.55
7,2016,3754,P.Garcon,WR,WAS,a,DET,3.2,6100.0,2016,2016102302,10/23/16,00-0026345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.58
7,2016,5424,S.Diggs,WR,MIN,a,PHI,2.8,7000.0,2016,2016102307,10/23/16,00-0031588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.44
7,2016,5254,J.Matthews,WR,PHI,h,MIN,2.5,6400.0,2016,2016102307,10/23/16,00-0031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,7.18
7,2016,5113,T.Smith,WR,SF,h,TB,2.2,5600.0,2016,2016102310,10/23/16,00-0027996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,5.45
7,2016,5258,A.Robinson,WR,JAC,h,OAK,1.9,8400.0,2016,2016102303,10/23/16,00-0031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,11.6
7,2016,5417,C.Meredith,WR,CHI,a,GB,1.7,5900.0,2016,2016102000,10/20/16,00-0031912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,8.23
7,2016,5167,C.Hogan,WR,NE,a,PIT,1.5,5500.0,2016,2016102311,10/23/16,00-0028237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,WR,5.82
7,2016,3751,J.Nelson,WR,GB,h,CHI,1.4,8200.0,2016,2016102000,10/20/16,00-0026176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,10.59
7,2016,5388,S.Coates,WR,PIT,h,NE,0.9,5800.0,2016,2016102311,10/23/16,00-0032166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,WR,6.56
7,2016,4594,J.Doyle,TE,IND,a,TEN,18.3,4700.0,2016,2016102308,10/23/16,00-0030181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,1,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.95
7,2016,4360,D.Walker,TE,TEN,h,IND,17.9,6500.0,2016,2016102308,10/23/16,00-0024389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,1,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,7.58
7,2016,4494,R.Gronkowski,TE,NE,a,PIT,17.3,8500.0,2016,2016102311,10/23/16,00-0027656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93,1,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.13
7,2016,4323,V.Davis,TE,WAS,a,DET,10.9,4500.0,2016,2016102302,10/23/16,00-0024221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.87
7,2016,4401,G.Barnidge,TE,CLE,a,CIN,9.6,5200.0,2016,2016102301,10/23/16,00-0026281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.47
7,2016,4534,J.Thomas,TE,JAC,h,OAK,9.5,5500.0,2016,2016102303,10/23/16,00-0028067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.11
7,2016,4538,L.Kendricks,TE,STL,h,NYG,9.0,4500.0,2016,2016102300,10/23/16,00-0027985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.32
7,2016,4411,J.Tamme,TE,ATL,h,SD,8.2,5200.0,2016,2016102309,10/23/16,00-0026267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.17
7,2016,4537,K.Rudolph,TE,MIN,a,PHI,8.0,5400.0,2016,2016102307,10/23/16,00-0027981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.72
7,2016,4492,J.Graham,TE,SEA,a,ARI,7.8,6700.0,2016,2016102312,10/23/16,00-0027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.41
7,2016,4270,A.Gates,TE,SD,a,ATL,6.3,5500.0,2016,2016102309,10/23/16,00-0021547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.28
7,2016,4516,D.Pitta,TE,BAL,a,NYJ,6.0,5300.0,2016,2016102306,10/23/16,00-0027714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.49
7,2016,4640,C.Fiedorowicz,TE,HOU,a,DEN,6.0,5100.0,2016,2016102400,10/24/16,00-0031302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.95
7,2016,4552,C.Fleener,TE,NO,a,KC,5.4,5900.0,2016,2016102304,10/23/16,00-0029697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,TE,6.23
7,2016,4461,Z.Miller,TE,CHI,a,GB,5.0,5500.0,2016,2016102000,10/20/16,00-0027125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,8.62
7,2016,4648,C.Brate,TE,TB,a,SF,4.4,5200.0,2016,2016102310,10/23/16,00-0031273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.92
7,2016,4543,C.Clay,TE,BUF,a,MIA,3.9,5100.0,2016,2016102305,10/23/16,00-0028112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.23
7,2016,4582,T.Kelce,TE,KC,h,NO,3.4,6300.0,2016,2016102304,10/23/16,00-0030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,7.05
7,2016,4572,V.McDonald,TE,SF,h,TB,2.9,4500.0,2016,2016102310,10/23/16,00-0030470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.84
7,2016,4653,J.James,TE,PIT,h,NE,2.8,5400.0,2016,2016102311,10/23/16,00-0032135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.32
7,2016,4670,W.Tye,TE,NYG,a,STL,2.4,4800.0,2016,2016102300,10/23/16,00-0032004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.23
7,2016,4675,H.Henry,TE,SD,a,ATL,2.1,5800.0,2016,2016102309,10/23/16,00-0033090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,7.47
7,2016,4569,Z.Ertz,TE,PHI,h,MIN,1.9,5100.0,2016,2016102307,10/23/16,00-0030061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.7
7,2016,4568,T.Eifert,TE,CIN,h,CLE,1.4,6000.0,2016,2016102301,10/23/16,00-0030549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.1
7,2016,4629,R.Rodgers,TE,GB,h,CHI,1.2,5000.0,2016,2016102000,10/20/16,00-0031384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.95
7,2016,4651,C.Walford,TE,OAK,a,JAC,1.0,4800.0,2016,2016102303,10/23/16,00-0032256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.19
7,2016,4407,M.Bennett,TE,NE,a,PIT,1.0,5800.0,2016,2016102311,10/23/16,00-0026201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,6.43
7,2016,4564,G.Celek,TE,SF,h,TB,0.9,4700.0,2016,2016102310,10/23/16,00-0028903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,TE,2.46
